id,title,url
3940,Israeli air strikes hit government compounds in Gaza,https://en.wikinews.org/wiki?curid=118666
3941,"Polish Wikinews reaches 9,000 articles",https://en.wikinews.org/wiki?curid=118740
3942,Illinois Governor Blagojevich appoints Roland Burris for vacated U.S. Senate seat,https://en.wikinews.org/wiki?curid=118744
3943,South Africa defeats Australia in second cricket test,https://en.wikinews.org/wiki?curid=118769
3944,NASA issues survivability report on Columbia crash,https://en.wikinews.org/wiki?curid=118781
3945,Criminal appeals denied for American Evangelists,https://en.wikinews.org/wiki?curid=118803
3946,"China targets Google, Baidu and Internet portals over porn",https://en.wikinews.org/wiki?curid=118941
3947,Rockets fired into Israel from Lebanon,https://en.wikinews.org/wiki?curid=119119
3948,Matt Smith revealed as 11th incarnation of Doctor Who,https://en.wikinews.org/wiki?curid=119125
3949,UN Security Council passes Gaza ceasefire resolution,https://en.wikinews.org/wiki?curid=119151
3950,Florida wins BCS National Championship Game over Oklahoma,https://en.wikinews.org/wiki?curid=119154
3951,Israeli rocket targets Press TV building in Gaza,https://en.wikinews.org/wiki?curid=119167
3952,"Indonesia ferry sinks near Majene, more than 260 people missing",https://en.wikinews.org/wiki?curid=119247
3953,"Wikinews Shorts: January 13, 2009",https://en.wikinews.org/wiki?curid=119284
3954,Heavy fighting continues in the Gaza Strip,https://en.wikinews.org/wiki?curid=119295
3955,Human Rights Watch: Israel used white phosphorus on densely populated areas in Gaza,https://en.wikinews.org/wiki?curid=119302
3956,US financier Madoff to remain free on bail,https://en.wikinews.org/wiki?curid=119309
3957,Paris rail terminus temporarily shut down by unplanned strike,https://en.wikinews.org/wiki?curid=119310
3958,Parajet Skycar expedition takes off from London to Timbuktu,https://en.wikinews.org/wiki?curid=119340
3959,British Columbia avalanche death toll rises,https://en.wikinews.org/wiki?curid=119360
3960,Main UN compound in Gaza shelled with 'white phosphorus',https://en.wikinews.org/wiki?curid=119394
3961,Tighten 'noose' so Osama can't operate: Obama,https://en.wikinews.org/wiki?curid=119427
3962,Israeli shelling on UN school on the Gaza Strip kills six,https://en.wikinews.org/wiki?curid=119457
3963,"Seven dead, one missing, two survive French helicopter crash off Gabon coast",https://en.wikinews.org/wiki?curid=119485
3964,US Airways jet recovered from Hudson River,https://en.wikinews.org/wiki?curid=119491
3965,"Obama's Inaugural Celebration &quot;We are One&quot; attracts 400,000",https://en.wikinews.org/wiki?curid=119506
3966,Australian writer Harry Nicolaides jailed for three years for insulting Thai Royal Family,https://en.wikinews.org/wiki?curid=119535
3967,US Senator Ted Kennedy collapses during inaugural luncheon,https://en.wikinews.org/wiki?curid=119584
3968,Photo source for Barack Obama presidential campaign &quot;HOPE&quot; poster discovered,https://en.wikinews.org/wiki?curid=119600
3969,"Internet group Anonymous hacks No Cussing Club's website, owner's e-mail account",https://en.wikinews.org/wiki?curid=119627
3970,Israeli military confirms the use of white phosphorus bombs in the Gaza Strip,https://en.wikinews.org/wiki?curid=119684
3971,Trial date scheduled for Austrian man who kept his daughter in a dungeon for 24 years,https://en.wikinews.org/wiki?curid=119716
3972,Details emerge on fatal stabbing at Belgian day care centre,https://en.wikinews.org/wiki?curid=119819
3973,Thousands of jobs to go at Corus,https://en.wikinews.org/wiki?curid=119854
3974,Sumo: Asashoryu wins New Year Grand Tournament,https://en.wikinews.org/wiki?curid=119856
3975,Australia celebrates Australia Day 2009,https://en.wikinews.org/wiki?curid=119875
3976,Bolivia's Evo Morales wins referendum on a new leftist constitution,https://en.wikinews.org/wiki?curid=119876
3977,Israeli foreign minister says another war with Hamas possible,https://en.wikinews.org/wiki?curid=119887
3978,Iceland's coalition government falls in economic crisis,https://en.wikinews.org/wiki?curid=119905
3979,Woman gives birth to octuplets,https://en.wikinews.org/wiki?curid=119968
3980,Obama to Muslims: 'Americans are not your enemy',https://en.wikinews.org/wiki?curid=119982
3981,Two British footwear chains enter administration,https://en.wikinews.org/wiki?curid=119987
3982,BBC announces pay freeze and no bonuses for managers,https://en.wikinews.org/wiki?curid=120008
3983,Russian Orthodox Church elects first new patriarch of post-Soviet era,https://en.wikinews.org/wiki?curid=120020
3984,British government launches car industry aid package,https://en.wikinews.org/wiki?curid=120021
3985,New BBC Radio 2 boss announced,https://en.wikinews.org/wiki?curid=120040
3986,"Dairy cattle with names produce more milk, according to new study",https://en.wikinews.org/wiki?curid=120053
3987,GLAAD Media Awards nominees announced,https://en.wikinews.org/wiki?curid=120056
3988,"Iran's Ahmadinejad wants change in US policies, not 'tactics'",https://en.wikinews.org/wiki?curid=120071
3989,Bart Simpson used to promote Scientology,https://en.wikinews.org/wiki?curid=120115
3990,"Heat wave, industrial action cripples Melbourne railways",https://en.wikinews.org/wiki?curid=120125
3991,"Starbucks Coffee set to cut 6,700 staff, 300 stores to close",https://en.wikinews.org/wiki?curid=120134
3992,Strike threat at UK's Northern Rail,https://en.wikinews.org/wiki?curid=120138
3993,Australian football: Melbourne Victory win A-League grand final,https://en.wikinews.org/wiki?curid=120180
3994,"North Korea cancels all military, political agreements with South Korea",https://en.wikinews.org/wiki?curid=120185
3995,Brain chemical Serotonin behind locusts’ swarming instinct,https://en.wikinews.org/wiki?curid=120195
3996,Mass industrial walkouts in UK,https://en.wikinews.org/wiki?curid=120202
3997,Winners and losers on UK's East Coast rail line,https://en.wikinews.org/wiki?curid=120210
3998,Failed suicide bomber imprisoned for life,https://en.wikinews.org/wiki?curid=120221
3999,Zimbabwe opposition agrees to join government,https://en.wikinews.org/wiki?curid=120224
4000,"Franco-Belgian bank Dexia to restructure, lose 900 jobs",https://en.wikinews.org/wiki?curid=120251
4001,"Jack Herrick, wikiHow founder interviewed by Wikinews",https://en.wikinews.org/wiki?curid=120405
4002,DS4SEQ discusses daylight savings in Queensland with Wikinews,https://en.wikinews.org/wiki?curid=120431
4003,"Baby in California born with 12 functioning fingers and toes, in a rare case of polydactylism",https://en.wikinews.org/wiki?curid=120435
4004,Tarja Turunen reveals working title for new album,https://en.wikinews.org/wiki?curid=120443
4005,Israeli military launches airstrikes into Gaza Strip,https://en.wikinews.org/wiki?curid=120468
4006,Belgian men's goalball team departs for Finland for World Championships,https://en.wikinews.org/wiki?curid=1444890
4007,Russians continue to top podium on third day of European Deaf Swimming Championships,https://en.wikinews.org/wiki?curid=1446259
4008,Indian banks propose to use gold deposits as CRR/SLR,https://en.wikinews.org/wiki?curid=1449840
4009,Wikinews interviews Australian wheelchair basketball coach Tom Kyle,https://en.wikinews.org/wiki?curid=1450600
4010,Egypt temporarily opens Rafah border crossing to pilgrimage from Gaza,https://en.wikinews.org/wiki?curid=1451650
4011,Commonwealth Bank of Australia CEO apologies for financial planning scandal,https://en.wikinews.org/wiki?curid=1456651
4012,India Railway Minister presents 2014-15 budget,https://en.wikinews.org/wiki?curid=1465579
4013,Noosa defeat University in round 10 of 2014 Sunshine Coast Rugby Union season,https://en.wikinews.org/wiki?curid=1471976
4014,Hamas leadership refuses Egyptian cease fire initiative,https://en.wikinews.org/wiki?curid=1476720
4015,Reserve Bank of India announces plan to list systemically important banks,https://en.wikinews.org/wiki?curid=1490033
4016,Jeff Gordon wins the 2014 Brickyard 400,https://en.wikinews.org/wiki?curid=1498647
4017,Israel attacks Hamas leadership targets in the Gaza Strip,https://en.wikinews.org/wiki?curid=1504152
4018,International team of scientists studies malaria drug resistance in Southeast Asia,https://en.wikinews.org/wiki?curid=1504259
4019,Mayor of London Boris Johnson announces intention to stand for Parliament again,https://en.wikinews.org/wiki?curid=1517759
4020,Parts of internet break as '512k day' reached by routers,https://en.wikinews.org/wiki?curid=1530555
4021,US researchers find a large asteroid held together by forces other than gravity,https://en.wikinews.org/wiki?curid=1530921
4022,Chadian soldiers rescue Nigerian Boko Haram hostages,https://en.wikinews.org/wiki?curid=1537038
4023,"University, Noosa play for home Sunshine Coast rugby major semi in 2014",https://en.wikinews.org/wiki?curid=1538518
4024,Australian and British psychologists study errors in passport face matching,https://en.wikinews.org/wiki?curid=1540182
4025,Israeli-Palestinian conflict in Gaza continues after another ceasefire violation,https://en.wikinews.org/wiki?curid=1543286
4026,Four arrested after building spire in Moscow painted in Ukrainian colors,https://en.wikinews.org/wiki?curid=1544371
4027,Islamic State capture Syrian airbase,https://en.wikinews.org/wiki?curid=1551136
4028,US says Egypt and UAE responsible for air attacks on Tripoli,https://en.wikinews.org/wiki?curid=1558109
4029,Noosa take first spot in 2014 Sunshine Coast Rugby Union grand final,https://en.wikinews.org/wiki?curid=1566893
4030,Thousands attend skateboarder Jay Adams funeral over Labor Day weekend,https://en.wikinews.org/wiki?curid=1568869
4031,Gaza Strip suffers harsh economic collapse: UN,https://en.wikinews.org/wiki?curid=1576670
4032,Northern Irish politician Reverend Ian Paisley dies aged 88,https://en.wikinews.org/wiki?curid=1597576
4033,'Miss New York' Kira Kazantsev wins Miss America 2015 pageant,https://en.wikinews.org/wiki?curid=1601826
4034,Five hundred migrants alleged killed in deliberate sinking in Mediterranean,https://en.wikinews.org/wiki?curid=1605777
4035,US scientists find evidence for group selection of spider colonies in the wild,https://en.wikinews.org/wiki?curid=1644386
4036,Next phase of search for MH 370 begins,https://en.wikinews.org/wiki?curid=1651436
4037,Hurricane warning goes into effect in Bermuda as Gonzalo nears,https://en.wikinews.org/wiki?curid=1674002
4038,Czech Republic awards Sir Nicholas Winton nation's highest order,https://en.wikinews.org/wiki?curid=1701154
4039,Edinburgh's 'Million Mask March' flies distinctly Scottish colours,https://en.wikinews.org/wiki?curid=1721534
4040,"Two-time plane crash survivor, Austin Hatch, scores first goal in college sports",https://en.wikinews.org/wiki?curid=1732668
4041,Sisi: Egypt willing to send stabilizing forces to future Palestinian State,https://en.wikinews.org/wiki?curid=1758612
4042,Finland passes law allowing same-sex marriage,https://en.wikinews.org/wiki?curid=1767148
4043,2014 Gabba cricket Test postponed,https://en.wikinews.org/wiki?curid=1769420
4044,Trial for Texas lawyer accused of murder enters third day,https://en.wikinews.org/wiki?curid=1772971
4045,Freighter hits fishing boat in Gulf of Suez; thirteen dead,https://en.wikinews.org/wiki?curid=1802356
4046,Istanbul court acquits bomb accused Pinar Selek for fourth time,https://en.wikinews.org/wiki?curid=1810866
4047,Wikinews 2014: An 'Original reporting' year in review,https://en.wikinews.org/wiki?curid=1812774
4048,"Wikinews interviews Christopher Hill, U.S. Republican Party presidential candidate",https://en.wikinews.org/wiki?curid=1837952
4049,John Boehner re-elected as US House Speaker despite conservative challenge,https://en.wikinews.org/wiki?curid=1843528
4050,Eid,https://en.wikinews.org/wiki?curid=1853825
4051,Tom Wolf inaugurated as Pennsylvania Governor,https://en.wikinews.org/wiki?curid=1870077
4052,Greek singer Demis Roussos dies aged 68,https://en.wikinews.org/wiki?curid=1882772
4053,"Rare megamouth shark found dead in Pio Duran, Philippines",https://en.wikinews.org/wiki?curid=1894879
4054,"Cancer kills Niki Quasney, Indiana gay marriage pioneer",https://en.wikinews.org/wiki?curid=1912885
4055,"Four die in dump truck crash in Bath, England",https://en.wikinews.org/wiki?curid=1915694
4056,"Two men shot during robbery in Houston, Texas",https://en.wikinews.org/wiki?curid=1919766
4057,Pakistan releases 173 Indian prisoners at Wagah border,https://en.wikinews.org/wiki?curid=1930076
4058,"Harris Wittels, Parks and Recreation executive producer, found dead aged 30",https://en.wikinews.org/wiki?curid=1938726
4059,Edward Snowden in talks to return to United States,https://en.wikinews.org/wiki?curid=1967652
4060,Scottish footballer Dave Mackay dies aged 80,https://en.wikinews.org/wiki?curid=1968775
4061,Alabama Supreme Court orders judges to stop issuing same-sex marriage licences,https://en.wikinews.org/wiki?curid=1968946
4062,"Five dead after bar attack in Bamako, Mali",https://en.wikinews.org/wiki?curid=1978009
4063,U.S. Secret Service conducts drone exercise,https://en.wikinews.org/wiki?curid=1982440
4064,Supreme Court of Sweden agrees to try Bildkonst Upphovsrätt i Sverige versus Wikimedia Sverige,https://en.wikinews.org/wiki?curid=2005154
4065,"Suicide bombers attack mosques in Sanaa, Yemen",https://en.wikinews.org/wiki?curid=2011590
4066,"Germanwings Flight 9525 crashes into French Alps, 150 on board",https://en.wikinews.org/wiki?curid=2020214
4067,Zayn Malik leaves pop band One Direction after five years,https://en.wikinews.org/wiki?curid=2024286
4068,UK Supreme Court require government to release Prince Charles 'black spider' letters,https://en.wikinews.org/wiki?curid=2025951
4069,UEFA Euro 2016 qualification match abandoned after brawl in Montenegro,https://en.wikinews.org/wiki?curid=2029217
4070,Small plane with one pilot crashes near Virginia airport,https://en.wikinews.org/wiki?curid=2033650
4071,Musician Joni Mitchell hospitalised after found unconscious in home,https://en.wikinews.org/wiki?curid=2036735
4072,Dzhokhar Tsarnaev found guilty in Boston Marathon bombing trial,https://en.wikinews.org/wiki?curid=2055057
4073,Labour grabs poll lead in UK General Election campaign,https://en.wikinews.org/wiki?curid=2055736
4074,Foreigners evacuated from Yemen by India,https://en.wikinews.org/wiki?curid=2056981
4075,US Capitol lockdown lifted after shooting,https://en.wikinews.org/wiki?curid=2058800
4076,Australian charged with murder of two after 24 years,https://en.wikinews.org/wiki?curid=2064031
4077,Mississippi medical board allows embattled physician to keep license,https://en.wikinews.org/wiki?curid=2067610
4078,Gyrocopter lands on US Capitol's west lawn,https://en.wikinews.org/wiki?curid=2070183
4079,Student kills teacher in Barcelona,https://en.wikinews.org/wiki?curid=2080226
4080,Two Australians executed in Indonesia over 2005 drug smuggling case,https://en.wikinews.org/wiki?curid=2101987
4081,US Soccer: Seattle Sounders defeat Portland Timbers,https://en.wikinews.org/wiki?curid=2103404
4082,Indiana Governor signs needle exchange program,https://en.wikinews.org/wiki?curid=2108202
4083,German journalists detained in Qatar while investigating controversial 2022 FIFA World Cup hosting win,https://en.wikinews.org/wiki?curid=2116557
4084,New Zealand begins process to consider changing national flag design,https://en.wikinews.org/wiki?curid=2117049
4085,"Fatalities, multiple injuries in Texas tornado",https://en.wikinews.org/wiki?curid=2132221
4086,UK Independence Party reject leader's resignation,https://en.wikinews.org/wiki?curid=2132251
4087,Jim Murphy announces resignation as Scottish Labour Party leader,https://en.wikinews.org/wiki?curid=2144646
4088,Taylor Swift breaks Vevo record,https://en.wikinews.org/wiki?curid=2166209
4089,Joe Hockey agrees to lobby states to ditch tampon tax,https://en.wikinews.org/wiki?curid=2171764
4090,"Western Australia police close in on murder suspect, arrest warrant issued",https://en.wikinews.org/wiki?curid=2171912
4091,Australian Opposition Leader Bill Shorten moves towards legalising same-sex marriage,https://en.wikinews.org/wiki?curid=2172609
4092,Citizenship of Australian terrorists overseas under question,https://en.wikinews.org/wiki?curid=2175529
4093,F.C. Barcelona wins Copa del Rey 2014-2015,https://en.wikinews.org/wiki?curid=2186261
4094,Kerry hospitalized after cycling accident,https://en.wikinews.org/wiki?curid=2187955
4095,"16-year-old girl charged with attempted murder in Melbourne, Australia",https://en.wikinews.org/wiki?curid=2211051
4096,Boxing referee Frank Cappuccino dies aged 86,https://en.wikinews.org/wiki?curid=2212073
4097,English actor Christopher Lee dies aged 93,https://en.wikinews.org/wiki?curid=2216681
4098,Dozens dead in Mumbai after consuming toxic alcohol,https://en.wikinews.org/wiki?curid=2239285
4099,Chile knock out defending champions Uruguay from Copa America 2015,https://en.wikinews.org/wiki?curid=2256416
4100,"Palestinian prisoner Khader Adnan stops hunger strike, due to be released",https://en.wikinews.org/wiki?curid=2257260
4101,Former Scottish Conservatives leader Annabel Goldie to stand down as MSP,https://en.wikinews.org/wiki?curid=2257814
4102,US Supreme Court declares same-sex marriage legal,https://en.wikinews.org/wiki?curid=2262768
4103,"C-130 Hercules crashes in Medan, Indonesia",https://en.wikinews.org/wiki?curid=2273120
4104,Peru defeats Paraguay 2-0 in Copa America 2015 third place playoff,https://en.wikinews.org/wiki?curid=2283582
4105,Chile beats Argentina to win first Copa America title,https://en.wikinews.org/wiki?curid=2286596
4106,England defeats Germany 1-0 in FIFA Women's World Cup 2015 third place playoff,https://en.wikinews.org/wiki?curid=2286747
4107,NASA's New Horizons space probe performs first close planetary flyby of Pluto,https://en.wikinews.org/wiki?curid=2309166
4108,Formula One driver Jules Bianchi dies aged 25,https://en.wikinews.org/wiki?curid=2312656
4109,Arsenal defeats Chelsea 1-0 to win Community Shield 2015,https://en.wikinews.org/wiki?curid=2339941
4110,FC Barcelona defeats AS Roma 3-0 to win 2015 Joan Gamper Trophy,https://en.wikinews.org/wiki?curid=2347955
4111,"US economy adds 215,000 jobs in July; unemployment rate remains steady at 5.3%",https://en.wikinews.org/wiki?curid=2353934
4112,Malaysia says debris found in Maldives could be from MH370,https://en.wikinews.org/wiki?curid=2361901
4113,More suspected plane debris washes ashore on Maldives island,https://en.wikinews.org/wiki?curid=2364843
4114,"Planes carrying parachutists collide, crash in Slovakia",https://en.wikinews.org/wiki?curid=2383919
4115,'Terror' shooting wounds three on international train in Belgium,https://en.wikinews.org/wiki?curid=2386647
4116,IndyCar driver Justin Wilson dies aged 37,https://en.wikinews.org/wiki?curid=2390599
4117,Vatican to Palestinians: Remove us from your Draft Resolution to UN General Assembly,https://en.wikinews.org/wiki?curid=2399022
4118,Four men go before Hungarian court after 71 found dead in lorry,https://en.wikinews.org/wiki?curid=2402675
4119,"Dutch sergeant may have gone to Syria to join ISIS, says Dutch Defence Ministry",https://en.wikinews.org/wiki?curid=2414520
4120,"South Korean fishing boat flips over, kills several passengers",https://en.wikinews.org/wiki?curid=2420725
4121,Investigators blame pilot error for deadly jet crash near Boston,https://en.wikinews.org/wiki?curid=2427869
4122,"Australian Liberal party change leader, Prime Minister: Turnbull replaces Abbott",https://en.wikinews.org/wiki?curid=2436308
4123,Romanian PM Victor Ponta indicted in fraud case,https://en.wikinews.org/wiki?curid=2443938
4124,100th annual East Texas State Fair opens,https://en.wikinews.org/wiki?curid=2452538
4125,Volkswagen engulfed by diesel emissions scandal,https://en.wikinews.org/wiki?curid=2453200
4126,The Daily Telegraph,https://en.wikinews.org/wiki?curid=2462303
4127,Eleven Quebec locations to be renamed to remove racial slur,https://en.wikinews.org/wiki?curid=2465103
4128,Jürgen Klopp signs 3 year contract with Liverpool,https://en.wikinews.org/wiki?curid=2494060
4129,Netherlands out of Euro 2016 as van Persie scores own goal against Czech Republic,https://en.wikinews.org/wiki?curid=2505571
4130,FIFA World Cup: Germany defeats Argentina in U-17,https://en.wikinews.org/wiki?curid=2528350
4131,Magnitude 7.5 earthquake hits Afghanistan,https://en.wikinews.org/wiki?curid=2535767
4132,Nico Rosberg takes pole for 2015 Brazilian Grand Prix,https://en.wikinews.org/wiki?curid=2580067
4133,Australian Eddie Jones named as England's rugby union head coach,https://en.wikinews.org/wiki?curid=2594623
4134,Suspects detained in Belgium raids,https://en.wikinews.org/wiki?curid=2601563
4135,Navigator of downed Russian jet found alive in Syria,https://en.wikinews.org/wiki?curid=2606997
4136,"Chennaiyin FC score late goal, beat Goa 3-2 to win Indian Super League 2015",https://en.wikinews.org/wiki?curid=2669969
4137,Ancelotti to replace Guardiola as Bayern Munich manager,https://en.wikinews.org/wiki?curid=2669993
4138,Boko Haram attack in Nigerian city kills at least fifteen,https://en.wikinews.org/wiki?curid=2684057
4139,Rafael Benítez out as Real Madrid appoints Zidane their new manager,https://en.wikinews.org/wiki?curid=2700624
4140,Detroit teachers stage sickout to protest working conditions as Obama visits,https://en.wikinews.org/wiki?curid=2742466
4141,"Quake strikes near Anchorage, Alaska; no injuries reported",https://en.wikinews.org/wiki?curid=2748866
4142,Magnitude 6.4 earthquake hits southern Taiwan,https://en.wikinews.org/wiki?curid=2773506
4143,Gunmen murder Honduran indigenous leader Berta Cáceres,https://en.wikinews.org/wiki?curid=2785670
4144,Azerbaijani official Samir Sharifov accused of spying,https://en.wikinews.org/wiki?curid=2786172
4145,New South Wales state MP Glenn Brookes moves to crossbench over electoral allegations,https://en.wikinews.org/wiki?curid=2786740
4146,"Former Toronto, Canada mayor Rob Ford dies after struggle with cancerous tumors",https://en.wikinews.org/wiki?curid=2786778
4147,Bomb explosion in Lahore kills more than 65 on Easter,https://en.wikinews.org/wiki?curid=2787072
4148,Thousands march in London calling for David Cameron's resignation over tax affairs,https://en.wikinews.org/wiki?curid=2787817
4149,Nadal defeats Monfils to claim his ninth Monte Carlo Masters title,https://en.wikinews.org/wiki?curid=2788315
4150,Rio 2016 Olympic flame lit in Olympia,https://en.wikinews.org/wiki?curid=2788688
4151,University defeat Toads in 2016 Sunshine Coast Rugby Union round 4,https://en.wikinews.org/wiki?curid=2788783
4152,Leicester City wins first Premier League as Spurs and Chelsea held for 2-2 draw,https://en.wikinews.org/wiki?curid=2789353
4153,FIFA bans Sergio Jadue for life,https://en.wikinews.org/wiki?curid=2789655
4154,Landslide in China leaves 41 people missing,https://en.wikinews.org/wiki?curid=2789793
4155,"Grand National winning horse 'Comply or Die' dies, aged 17",https://en.wikinews.org/wiki?curid=2789903
4156,World's oldest known hafted axe fragment found in Western Australia,https://en.wikinews.org/wiki?curid=2789985
4157,Borussia Dortmund complete signing of 18-year-old Frenchman Ousmane Dembélé,https://en.wikinews.org/wiki?curid=2790064
4158,"Sevilla wins third consecutive Europa League title, beating Liverpool 3-1",https://en.wikinews.org/wiki?curid=2790447
4159,DFB-Pokal Final: Bayern wins 4-3 in Der Klassiker final,https://en.wikinews.org/wiki?curid=2790703
4160,Mats Hummels completes Bayern signing,https://en.wikinews.org/wiki?curid=2790790
4161,Manchester United sacks van Gaal after winning FA Cup,https://en.wikinews.org/wiki?curid=2790800
4162,Victorian premier apologises for history of criminalisation of homosexuality,https://en.wikinews.org/wiki?curid=2790833
4163,Tax evasion investigators raid Google's Paris headquarters,https://en.wikinews.org/wiki?curid=2790864
4164,Arsenal signs Mönchengladbach captain Granit Xhaka,https://en.wikinews.org/wiki?curid=2790899
4165,Mascots for Vancouver 2010 Olympics based on native mythology,https://en.wikinews.org/wiki?curid=86091
4166,NFL: Redskins' Sean Taylor dies,https://en.wikinews.org/wiki?curid=86106
4167,Statement of &quot;joint understanding&quot; released after Annapolis Conference,https://en.wikinews.org/wiki?curid=86153
4168,Sue Gardner appointed as Wikimedia Foundation Executive Director,https://en.wikinews.org/wiki?curid=86187
4169,Bomb hoax at Royal Ontario Museum,https://en.wikinews.org/wiki?curid=86223
4170,Uranium smugglers arrested in Slovakia and Hungary,https://en.wikinews.org/wiki?curid=86226
4171,"Blast in a coal mine in Donetsk, Ukraine",https://en.wikinews.org/wiki?curid=86370
4172,Taiwanese government supports IT industry by participating in 2007 Taipei IT Month,https://en.wikinews.org/wiki?curid=86422
4173,"Ozzy Osbourne's personal possessions fetch $800,000 for charity",https://en.wikinews.org/wiki?curid=86448
4174,Taiwanese consumer laptop market faces change following ASUStek winning sustainability award,https://en.wikinews.org/wiki?curid=86605
4175,&quot;Teddy bear teacher&quot; returns to England,https://en.wikinews.org/wiki?curid=86613
4176,Bayern defender Ismael set to join Hanover,https://en.wikinews.org/wiki?curid=86701
4177,GOES-12 weather satellite fails during adjustment,https://en.wikinews.org/wiki?curid=86720
4178,Amtrak train smashes freighter in Chicago,https://en.wikinews.org/wiki?curid=86815
4179,Germany's top officials seek to ban Scientology,https://en.wikinews.org/wiki?curid=86926
4180,&quot;What Olympics?&quot; say 34 percent of Canadians about 2010,https://en.wikinews.org/wiki?curid=86937
4181,"HMV Canada to finally sell iPods, to avoid fate of Sam's, Music World",https://en.wikinews.org/wiki?curid=86947
4182,US lawmakers and rights advocates question CIA tape destruction,https://en.wikinews.org/wiki?curid=86979
4183,Florida quarterback Tim Tebow is first sophomore to win Heisman,https://en.wikinews.org/wiki?curid=87015
4184,Robert Pickton found guilty of 6 counts of second degree murder,https://en.wikinews.org/wiki?curid=87067
4185,British Prime Minister calls for the immediate release of 5 Britons kidnapped in Iraq,https://en.wikinews.org/wiki?curid=87078
4186,Second H5N1 infection reported in China; human to human transmission possible,https://en.wikinews.org/wiki?curid=87084
4187,Wikinews interviews Peter &quot;Shamino&quot; Tan from Singapore about overclocking,https://en.wikinews.org/wiki?curid=87094
4188,Hugo Chávez sets new time zone for Venezuela,https://en.wikinews.org/wiki?curid=87115
4189,Former 'American Idol' finalist Jessica Sierra not allowed to perform for US troops,https://en.wikinews.org/wiki?curid=87132
4190,Nine who admitted raping 10-year-old released by Australian judge,https://en.wikinews.org/wiki?curid=87139
4191,First rail service in 50 years begins across Korean borders,https://en.wikinews.org/wiki?curid=87147
4192,"Two car bombs kill scores in Algiers, Algeria",https://en.wikinews.org/wiki?curid=87157
4193,UK police officers will vote on right to strike,https://en.wikinews.org/wiki?curid=87267
4194,Greenhouse-gas emission targets may come later says Ban Ki-moon,https://en.wikinews.org/wiki?curid=87279
4195,Saturn's rings are much older than previously thought,https://en.wikinews.org/wiki?curid=87311
4196,EU may see no reason to go to next major emitters meeting,https://en.wikinews.org/wiki?curid=87319
4197,Garry Kasparov will not run for Russian presidency,https://en.wikinews.org/wiki?curid=87329
4198,2007 Taipei International Travel Fair: Bigger than ever before it even begins,https://en.wikinews.org/wiki?curid=87342
4199,Nigerian anti-corruption officials arrest former governor James Ibori,https://en.wikinews.org/wiki?curid=87389
4200,2007 Taipei International Travel Fair: Taiwanese government promote premiums on tourism industry,https://en.wikinews.org/wiki?curid=87405
4201,"Wikinews Shorts: December 16, 2007",https://en.wikinews.org/wiki?curid=87511
4202,Climate Conference in Bali concluded; opinions on outcome differ,https://en.wikinews.org/wiki?curid=87551
4203,Data for 3 million UK driving candidates lost,https://en.wikinews.org/wiki?curid=87564
4204,Israel Journal: The Holy Land has an image problem,https://en.wikinews.org/wiki?curid=87566
4205,Putin will accept prime minister position if Medvedev wins,https://en.wikinews.org/wiki?curid=87577
4206,Grand Central Railway launches direct train service linking London with north east England,https://en.wikinews.org/wiki?curid=87587
4207,US presidential candidate Ron Paul breaks online fundraising record,https://en.wikinews.org/wiki?curid=87593
4208,"New mall in Washington, US almost complete, traffic a concern",https://en.wikinews.org/wiki?curid=87619
4209,BBC Radio 1 reverses &quot;faggot&quot; ruling hours after initial ban,https://en.wikinews.org/wiki?curid=87641
4210,Man dies on ride at Disney World in Florida; possibly had prior conditions,https://en.wikinews.org/wiki?curid=87662
4211,Pakistani train derailment kills at least 56,https://en.wikinews.org/wiki?curid=87691
4212,France holds five suspects in Algiers bombing,https://en.wikinews.org/wiki?curid=87781
4213,Indonesia's transport minister tells airlines not to buy European aircraft due to EU ban,https://en.wikinews.org/wiki?curid=87805
4214,Lakota activists declare secession from US,https://en.wikinews.org/wiki?curid=87812
4215,Google Taiwan: Building knowledge sharing center-stage with innovations,https://en.wikinews.org/wiki?curid=87895
4216,Former 'American Idol' finalist Jessica Sierra pregnant,https://en.wikinews.org/wiki?curid=87977
4217,German composer Harald Genzmer dies at age 98,https://en.wikinews.org/wiki?curid=87983
4218,Jazz pianist Oscar Peterson dies at 82,https://en.wikinews.org/wiki?curid=88032
4219,Leaders throughout the world deliver Christmas messages,https://en.wikinews.org/wiki?curid=88086
4220,"Tiger escapes from cage at San Francisco Zoo, kills worker",https://en.wikinews.org/wiki?curid=88095
4221,"Record temperatures stoke bushfires in Western Australia, arson suspected",https://en.wikinews.org/wiki?curid=88100
4222,"TWTC Nangang is constructed in Taipei, Taiwan",https://en.wikinews.org/wiki?curid=88112
4223,Turkey carries out more air strikes in northern Iraq,https://en.wikinews.org/wiki?curid=88137
4224,Tiger that escaped enclosure at San Francisco Zoo may have 'climbed' over wall,https://en.wikinews.org/wiki?curid=88159
4225,Israel continues settlement expansion,https://en.wikinews.org/wiki?curid=88190
4226,Netscape navigating the World Wide Web no more,https://en.wikinews.org/wiki?curid=88561
4227,Egyptian woman becomes third to die of bird flu in a week,https://en.wikinews.org/wiki?curid=88597
4228,Sperm whale stranded off coast of Florida in the US,https://en.wikinews.org/wiki?curid=88610
4229,Cyprus and Malta adopt the euro,https://en.wikinews.org/wiki?curid=88640
